name,latitude,longitude,address
Desa Argosari,-7.9633132307978,113.01919738596,"Jl. Bromo, RT.03/RW.03, Desa Argosari, Kec. Senduro, Kabupaten Lumajang Lumajang"
Desa Banjarwaru,-8.11337941818,113.19538228874,Kabupaten Lumajang Lumajang
Desa Kandangtepus,-8.0699291740305,113.07210503786,"Dusun Wonorejo, Desa Kandangtepus, Kec. Senduro Lumajang"
View Point Bantengan,-7.9903180030482,112.9412083552,"Desa Ranupani, Kec. Senduro Lumajang"
Desa Selok Awar-Awar,-8.2424859516339,113.14752462101,"Dusun Krajan Satu, Desa Selok Awar Awar, Kec. Pasirian Lumajang"
Desa Sumbermujur,-8.1377644966809,113.02187176333,"Jl. Pancasila No.3, Banjarrejo, Desa Sumbermujur, Kec. Candipuro, Kabupaten Lumajang, Jawa Timur 67373 Lumajang"
Desa Burno,-8.0839637358442,113.07042628595,"Dusun Krajan Satu, Desa Burno, Kec. Senduro, Kabupaten Lumajan Lumajang"
Desa Ranupani,-8.0109428826794,112.94529285916,"Dsn. Besaran RT 1 RW 1 Desa Ranupani, Kecamatan Senduro Lumajang"
Desa Gucialit,-8.0527446620125,113.14388407868,"Dusun Sidomakmur, Kec. Gucialit, Kabupaten Lumajang, Jawa Timur 67353 Lumajang"
Sriti Camp Ground,-8.2125439929958,112.94901544439,"Dusun Jogokereng, Desa Tamanayu, Kec. Pronojiwo Lumajang"
Desa Senduro,-8.1009376927525,113.09690533989,"Jl. PB Sudirman RT 01 RW 17 No 148, Desa Senduro, Kec. Senduro Lumajang"
Ranu Regulo,-8.0136433138987,112.95068464979,"Desa Ranupani, Kec. Senduro Lumajang"
Desa Sidomulyo,-8.2301037425275,112.92632609553,"Jl. Raya Dampit-Lumajang No.54, Dusun Krajan, Desa Sidomulyo, Kec. Pronojiwo Lumajang"
Desa Ranu Bedali,-7.9527203604722,113.26545300828,"Gn. Cilik, Desa Ranubedali, Kec. Ranuyoso Lumajang"
Desa Pagowan,-8.1299148583969,113.12021598627,"Desa Pagowan, Kec. Pasrujambe, Kabupaten Lumajang Lumajang"
Desa Condro,-8.2255257172253,113.13121874132,"Jl. PB Sudirman No.56, Dusun Kebonan, Desa Condro, Lumajang, Kabupaten Lumajang Lumajang"
Desa Petahunan,-8.1384738139258,113.18053976333,"Dusun Sanjaran, Desa Petahunan, Kec. Sumbersuko Lumajang"
Desa Wotgalih,-8.2724687853371,113.2811953382,"Dusun Krajan, Desa Wotgalih, Kec. Yosowilangun Lumajang"
Desa Pundungsari,-8.2725351337663,112.97272052101,"Dsn. Krajan, Desa Pundungsari, Kec. Tempursari Lumajang"
Kampung Wisata Ditotrunan,-8.1373557088687,113.22218913937,Jl. Kapten Suwandak Gg X Orange Indah No. 7 Kelurahan Ditotrunan Kecamatan Lumajang Lumajang
Desa Oro Oro Ombo,-8.2043568048271,112.98936695793,"Jl. Raya Dampit-Lumajang No.1945, Dusun Sumber Bulus, Desa Oro Oro Ombo, Kec. Pronojiwo Lumajang"
Perum Perhutani,-7.6274516363789,111.52906796422,"Jl. Rimba Mulya No. 6, Kartoharjo, Kec. Kartoharjo, Kota Madiun Madiun"
ARBORETUM,-7.6268777041582,111.52822775615,"Jl. Rimbakaya, Kartoharjo, Kec. Manguharjo, Kota Madiun Madiun"
Bluder Cokro,-7.6315988403789,111.50893072389,"Jl. Hayam Wuruk No. 51-53, Manguharjo, Kec. Manguharjo, Kota Madiun Madiun"
INKA,-7.6163733701786,111.52421179138,"Jl. Yos Sudarso No. 71, Madiun  Lor, Kec. Manguharjo, Kota Madiun Madiun"
Taman Olahraga Lapangan Gulun Madiun,-7.6344617335211,111.52688191417,"Jl. Kapten Saputro No. 20, Kejuron, Kec. Taman, Kota Madiun Madiun"
Pahlawan Street Center dan Pendistrian Balai Kota Madiun,-7.6250590003991,111.52025413285,"Jl. Pahlawan No. 31, Kartoharjo, Kec. kartoharjo, Kota Madiun Madiun"
Suncity Waterpark,-7.6229747377109,111.53492005069,"Jl. S. Parman No. 2, Sukosari, Kec. Kartoharjo, Kota Madiun Madiun"
Stadion Wilis / Gor Wilis,-7.6314417424987,111.52966975937,"Jl. Mastrip, Klegen, Kec. Kartoharjo, Kota Madiun Madiun"
Taman Lalu Lintas Bantaran Kali Madiun,-7.6237359832676,111.51434039156,"JL. A. Yani, Pangongangan, Kec. Manguharjo, Kota Madiun Madiun"
Taman Wisata Trembesi,-7.6270393230147,111.52745490257,"Jl. Rimbakaya, Kartoharjo, Kec. Kartoharjo, Kota Madiun Madiun"
THR Retno Dumilah Park,-7.6278523185201,111.53896291264,"JL. Slamet Riyadi No. 99, Klegen, Kota Madiun Madiun"
Makam Kuncen,-7.656507801947,111.51430522634,"Kel. Kuncen, Kota Madiun Madiun"
Masjid Kuno Kuncen,-7.6565556512742,111.51421922426,"Kel. Kuncen, Kota Madiun Madiun"
Masjid Kuno Taman,-7.6404591172128,111.52325090585,"Jl. Asahan, Taman, Kec. Taman, Kota Madiun Madiun"
Makam Kuno Taman,-7.6401397433066,111.52263274618,"Jl. Asahan, Taman, Kec. Taman Kota Madiun Madiun"
Air Terjun Kerto Embo,-7.7780143035506,111.70021989361,"Sumberagung, Kec. Kare, Kabupaten Madiun, Jawa Timur 63182 Madiun"
Waduk Bening Widas,-7.5445706,111.7954125,"Jl. Wisata Waduk Bening, Setren, Pajaran, Kec. Saradan, Kabupaten Madiun, Jawa Timur 63155 Madiun"
Waduk Saradan,-7.5502563,111.7409674,Kabupaten Madiun Madiun
Wana Wisata Grape,-7.6997693,111.6414194,"Kec. Kare, Kabupaten Madiun, Jawa Timur 63182 Madiun"
Watu Rumpuk,-7.77065,111.64404,"Morosowo, Mendak, Kec. Dagangan, Kabupaten Madiun, Jawa Timur 63172 Madiun"
Papringan Kali Kerto,-7.7284903,111.508959,Kabupaten Madiun Madiun
Kampung Ceria Pule,-7.5443383,111.5120994,"Desa, Pule, Kec. Sawahan, Kabupaten Madiun, Jawa Timur 63162 Madiun"
Lembah Wilis,-7.700786,111.6262003,"Jl. Raya Kresek, Brojo, Kresek, Kec. Wungu, Kabupaten Madiun, Jawa Timur 63181 Madiun"
Madiun Umbul Square,-7.7838113451729,111.52344394994,"Glonggong, Kec. Dolopo, Kabupaten Madiun, Jawa Timur 63174 Madiun"
Pancur Pitu,-7.4776207,111.7723893,"Piji, Sumberbendo, Kec. Saradan, Kabupaten Madiun, Jawa Timur 63155 Madiun"
Pasar Pundensari,-7.5769933,111.5396176,"Jl. Golek, Pelempayung, Gunungsari, Kec. Madiun, Kabupaten Madiun, Jawa Timur 63151 Madiun"
Randu Dampit,-7.7121668,111.7375281,Kabupaten Madiun Madiun
Selo Gedong,-7.7471067,111.6623257,"Area Kebun/Hutan, Bodag, Kec. Kare, Kabupaten Madiun, Jawa Timur 63182 Madiun"
Taman Gligi,-7.7008957,111.5482605,Kabupaten Madiun Madiun
Tambak lare,-7.7457546,111.6954771,"Branjang, Kare, Kec. Kare, Kabupaten Madiun, Jawa Timur 63182 Madiun"
Taman Raden Sekar Park,-7.7972182,111.5520061,"Sukorejo, Kradinan, Kec. Dolopo, Kabupaten Madiun, Jawa Timur 63174 Madiun"
Waterpark Batok,-7.70206,111.7170444,"Dusun Kambatan, RT.19/RW.3, Batok, Kec. Gemarang, Kabupaten Madiun, Jawa Timur 63156 Madiun"
Wisata Nongko Ijo,-7.7343577572342,111.68257400712,"Kare, Kec. Kare, Kabupaten Madiun, Jawa Timur 63182 Madiun"
Peken Lawas Candimulyo,-7.761027,111.547363,"Sidowayah, Candimulyo, Kec. Dolopo, Kabupaten Madiun, Jawa Timur 63174 Madiun"
Kresek,-7.7050773,111.6287947,"Sewu, Kresek, Kec. Wungu, Kabupaten Madiun, Jawa Timur 63181 Madiun"
Makam Kuncen Caruban,-7.5676077,111.6689869,"Sawahan, Kuncen, Caruban, Kabupaten Madiun, Jawa Timur 63153 Madiun"
Situs Wonorejo,-7.5811733,111.6769088,"Jl. Candi RT. 9 RW. 1, Santan, Wonorejo, Mejayan, Wonorejo, Kec. Mejayan, Kabupaten Madiun, Jawa Timur 63153 Madiun"
Desa wisata Brumbun,-7.694355,111.6058712,"Brumbun, Kec. Wungu, Kabupaten Madiun, Jawa Timur 63181 Madiun"
Desa Mendak,-7.7672751,111.6164238,Kabupaten Madiun Madiun
Desa Kepel,-7.7480164,111.6564268,Kabupaten Madiun Madiun
Desa Durenan,-7.716221,111.7055393,Kabupaten Madiun Madiun
Dusun Seweru,-7.7512438,111.623215,Kabupaten Madiun Madiun
Desa Gunungsari,-8.0416661,112.6882072,Kabupaten Madiun Madiun
Desa Pule,-7.5442148,111.5077162,Kabupaten Madiun Madiun
Desa Candimulyo,-7.7584677,111.5333523,Kabupaten Madiun Madiun
Desa Kresek,-7.7032531,111.6050549,Kabupaten Madiun Madiun
Desa Nglambangan,-7.6115377,111.5766733,Kabupaten Madiun Madiun
Desa Batok,-7.6978477,111.7097123,Kabupaten Madiun Madiun
Desa Segulung,-7.7489285,111.5875288,Kabupaten Madiun Madiun
Desa Singgahan,-7.728485,111.5067703,Kabupaten Madiun Madiun
Desa Tambakmas,-7.7716792,111.4532497,Kabupaten Madiun Madiun
Desa Kaliabu,-7.5733986,111.6471302,Kabupaten Madiun Madiun
Air Terjun Waton Jamas Ndak Tuo,-7.6874475865288,111.21219456276,Kabupaten Magetan Magetan
Dam Jati,-7.6765905062261,111.26917306828,Kabupaten Magetan Magetan
Telaga Sarangan,-7.6722819578257,111.21759797622,Kabupaten Magetan Magetan
Telaga Wahyu,-7.6741314234213,111.23632301514,Kabupaten Magetan Magetan
Wisata Sumber Dodol,-7.628835360206,111.28153169934,Kabupaten Magetan Magetan
Buper Sarangan,-7.6773149324458,111.2140864245,Kabupaten Magetan Magetan
Kampung Batik Sidomukti,-7.6833035605331,111.27200786269,Kabupaten Magetan Magetan
Kampung Susu Singolangu,-7.663480898576,111.22737949325,Kabupaten Magetan Magetan
Kosala Tirta,-7.6095638980713,111.45592450112,Kabupaten Magetan Magetan
Lawu Green Forest,-7.6637066653028,111.21817126544,Kabupaten Magetan Magetan
Mbah Djoe Resort,-7.6702085713652,111.21296483661,Kabupaten Magetan Magetan
Magetan Green Garden,-7.6037917335752,111.3511347501,Kabupaten Magetan Magetan
Magetan Park,-7.6509435754279,111.33722057049,Kabupaten Magetan Magetan
Mojosemi Forest Park,-7.6635909433068,111.21695816256,Kabupaten Magetan Magetan
Omah Jowo,-7.6697577978307,111.21575652688,Kabupaten Magetan Magetan
Perkemahan Mojosemi,-7.6638456451944,111.216657743,Kabupaten Magetan Magetan
Randugede Hidden Paradise,-7.688603509627,111.29009204725,Kabupaten Magetan Magetan
Sendang Bening,-7.6935629913153,111.41988021138,"Jalan Desa, RT.09/RW.02, Kawedanan, Kec. Kawedanan, Kabupaten Magetan, Jawa Timur 6338 Magetan"
Taman Bunga Refugia,-7.6800213123113,111.25364250777,Kabupaten Magetan Magetan
Taman Geni Langit,-7.7095866901571,111.2168019509,Kabupaten Magetan Magetan
Taman Wisata Jabung,-7.6088735178474,111.27504960592,Kabupaten Magetan Magetan
Tirto Gumarang,-7.6656925210359,111.19059209801,Kabupaten Magetan Magetan
Candi Simbatan Wetan,-7.6913105625855,111.44166497054,Kabupaten Magetan Magetan
Desa Wisata Soco,-7.6488875,111.4458906,"Desa Soco, Kec. Bendo, Kabupaten Magetan, Jawa Timur 63384 Magetan"
Alun alun Kota Malang,-7.9827719011995,112.63078760675,"Jl. Merdeka Selatan, Kiduldalem, Kec. Klojen, Kota Malang, Jawa Timur 65119 Malang"
Alun alun Tugu Balaikota,-7.977151305042,112.63400088687,"Jl. Tugu, Kiduldalem, Kec. Klojen, Kota Malang, Jawa Timur 65111 Malang"
Club House Istana Dieng,-7.9772522427851,112.60123017322,"Perumahan Istana Dieng Jalan Istana Dieng Raya III, Bandulan, Kec. Sukun, Kota Malang, Jawa Timur 65146 Malang"
Fantasy Land Tlogomas,-7.9306588991844,112.60467887743,Jl. Baiduri pandan 17 malang Malang
Hawai Waterpark,-7.9230460610973,112.65708926675,Kota Malang Malang
Kampung Biru Arema,-7.9811250425993,112.63772843508,"Kiduldalem, Kec. Klojen, Kota Malang, Jawa Timur 65119 Malang"
Koridor Kajoetangan,-7.9791328661661,112.62947893372,Jalan Basuki Rahmat Kota Malang Malang
Kampung Budaya Polowijen,-7.9290431006708,112.64343884255,"Jl. Cakalang, RT.3/RW.2, Polowijen, Kec. Blimbing Kota Malang Malang"
Idjen Boulevard,-7.969724349767,112.62298789473,Jalan Ijen Kota Malang Malang
Kampung Keramik Dinoyo,-7.9415923978965,112.6116477798,Kota Malang Malang
Kampung Sanan Tempe,-7.9606386109279,112.64352128448,Kota Malang Malang
Kampung Terapi Hjau,-7.9931293260926,112.61976478245,Kota Malang Malang
Kampung Tridi,-7.9819849606636,112.63814937175,Kota Malang Malang
Wisata Gantangan Burung,-8.031614260697,112.62708649694,Jalan Lowokdoro Kota Malang Malang
Eco Club Citra Garden,-8.0090576755618,112.65838332224,"Jln. The Hill Boulevard, Perumahan CitraGarden City, Buring, Kedungkandang, Malang 65139 Malang"
Batik Soendari Malang,-7.9370820478774,112.62478550626,"Jl. soekarno Hatta PTP II Jl. Soekarno Hatta No.A2, Mojolangu, Kec. Lowokwaru, Kota Malang, Jawa Timur 65142 Malang"
Pasar Bunga dan Burung Splendid,-7.9777994306489,112.63122789626,"Jalan Brawijaya Kauman, Kec. Klojen, Kota Malang, Jawa Timur 65119 Malang"
Kampoeng Qur'an Wijaya Kusuma,-7.9798659883038,112.65016397994,"Jl. Kalimasada I, Polehan, Kec. Blimbing, Kota Malang Malang"
Trans Studio Mini Malang,-7.9563363171114,112.61778030136,Kota Malang Malang
Museum Brawijaya,-7.9720310766191,112.62088984251,Kota Malang Malang
Museum Empu Purwa,-7.940355213299,112.62085751415,"Perumahan Griya Santa, Jl. Soekarno - Hatta No.210 Blok B, Mojolangu, Lowokwaru Kota Malang Malang"
Kampung Karang Besuki,-7.9616541829274,112.60744158609,Kelurahan Karang Besuki Kota Malang Malang
Museum Musik Indonesia,-7.9879779154687,112.62664347137,Kota Malang Malang
Kampung Gribig Religius,-7.9812810844518,112.66558624047,Kota Malang Malang
Kampung Heritage Kajoetangan,-7.9787327089992,112.62940524275,Kota Malang Malang
Kampung Glintung Water Street,-7.9482437778126,112.64323454078,Kota Malang Malang
Koeboeran Londo,-7.9913745270039,112.61854761521,Kota Malang Malang
Kampung Satrio Turonggo Jati,-7.961716456024,112.63009865007,Kota Malang Malang
Kampung seribu Topeng,-8.0270739274077,112.67499705882,Kota Malang Malang
Agro Wisata Wonosari,-7.8202161987628,112.64226776858,"RT.04/RW.07, Bodean Putuk, Toyomarto, Kec. Singosari, Kabupaten Malang, Jawa Timur 65153 Malang"
Pantai Teluk Kletekan,-8.4163014192859,112.59167547938,"Area Gn., Sidurejo, Gedangan, Kabupaten Malang, Jawa Timur 65178 Malang"
Pemandian Banyu Biru/Sumber Biru,-7.9205444829638,112.64026400994,"Dusun Biru, Desa Gunungrejo, Kecamatan Singosari, Kabupaten Malang Malang"
Bumi Perkemahan Bedengan,-7.9394968094768,112.53046019742,"Jl. Raya Selokerto, Godehan, Selorejo, Kec. Dau, Kabupaten Malang, Jawa Timur 65151 Malang"
Budug Asu,-7.8066234093846,112.62357729772,"Desa Gunungrejo, Kecamatan Lawang, Kabupaten Malang Malang"
Umbulan Tanaka,-8.0847841449096,112.49811675784,"Arjomulyo, Bangelan, Kec. Wonosari, Kabupaten Malang, Jawa Timur 65164 Malang"
Coban Cinde,-7.9904524638563,112.84018975324,"Benjor, Kec. Tumpang, Kabupaten Malang, Jawa Timur 65156 Malang"
Coban Glothak,-7.9818615092779,112.52116669742,"Jalan Raya Coban Glothak, Area Hutan, Desa Dalisodo, Kecamatan Wagir, Kabupaten Malang, Jawa Timur 65158 Malang"
Coban Grojokan Sewu,-7.8662214903426,112.42393987925,"Dadapan Wetan, Bendosari, Kec. Pujon, Kabupaten Malang, Jawa Timur 65391 Malang"
Coban Jahe,-7.9692871997954,112.8033890787,"Jl. Begawan, Dusun Krajan, Taji, Kec. Jabung, Kabupaten Malang, Jawa Timur 65155 Malang"
Coban Pelangi,-8.0112624920149,112.86565380587,"Dusun Ngadas, Ngadas, Poncokusumo, Kabupaten Malang, Jawa Timur 65157 Malang"
Coban Rondo,-7.8838887489981,112.47989391849,"Jl. Coban Rondo, Krajan, Pandesari, Kec. Pujon, Kabupaten Malang, Jawa Timur 65391 Malang"
Alas Pujon Coban Sadang,-7.8693912138676,112.41412272343,"Dadapan Wetan, Bendosari, Pujon, Kabupaten Malang,Jawa Timur 65391 Malang"
Coban Sewu,-8.2302927316786,112.91618041271,"Dusun Besukcukit, Desa Sidomulyo, Kec. Pronojiwo, Kabupaten Lumajang, Jawa Timur Malang"
Coban Sumber Pitu Tumpang,-8.0133866489002,112.82173732626,"Krajan, Duwet Krajan, Kec. Tumpang, Kabupaten Malang, Jawa Timur 65156 Malang"
Coban Tundo,-8.341005640787,112.79474091091,"Gunung, Tambakasri, Kec. Sumbermanjing Wetan, Kabupaten Malang, Jawa Timur 65181 Malang"
Hutan Pinus Semeru,-8.1449952098592,112.82774011091,"Area Sawah/Kebun, Sumberputih, Kec. Wajak, Kabupaten Malang, Jawa Timur 65173 Malang"
Pantai Jonggring Saloko,-8.3791006693968,112.39610209587,"Desa Mentaraman, Donomulyo, Kabupaten Malang, Jawa Timur 65167 Malang"
Pantai Perawan Sidoasri,-8.3860084309667,112.77334199325,"Desa Sidoasri, Kecamatan Sumbermanjing Wetan, Kabupaten Malang, Jawa Timur Malang"
Pantai Clungup,-8.4375328997166,112.66859746441,"Sendang Biru, Area Sawah/Kebun, Tambakrejo, Kec. Sumbermanjing Wetan, Kabupaten Malang, Jawa Timur Malang"
Pantai Bajul Mati,-8.4367951343034,112.64160204949,"Umbulrejo, Dusun Gajahrejo, Kecamatan Gedangan, Kabupaten Malang, Jawa Timur Malang"
Pantai Balekambang,-8.4035183587177,112.53906125188,"Dusun Sumber Jambe, Desa Srigonco, Kecamatan Bantur, Kabupaten Malang, Jawa Timur Malang"
Pantai Bantol,-8.3947741515266,112.45210927442,"Dusun Sumberceleng, Desa Banjarejo, Kec. Donomulyo, Kabupaten Malang, Jawa Timur 65167 Malang"
Pantai Banyu Anjlok,-8.3703274175716,112.82058134784,"Dusun Lenggoksono, Desa Purwodadi, Kec. Tirtoyudo, Kabupaten Malang, Jawa Timur 65182 Malang"
Pantai Batu Bengkung,-8.4299858462051,112.6144257482,"Dusun Gajahrejo, Kecamatan Gedangan, Kabupaten Malang, Jawa Timur 65178 Malang"
Pantai Goa Cina,-8.4473210148035,112.6534840995,"Dusun Tambak, Desa Sitiarjo, Kecamatan Sumbermanjing Wetan, Kabupaten Malang, Jawa Timur 65176 Malang"
Pantai Jembatan Panjang,-8.4020113701084,112.53018219577,"Desa Sumberbening, Kecamatan Bantur, Kabupaten Malang, Jawa Timur 65179 Malang"
Pantai Kondang Merak,-8.3964319250527,112.51910491554,"Desa Sumberbening, Kecamatan Bantur, Kabupaten Malang, Jawa Timur 65179 Malang"
Pantai Lenggoksono,-8.3722766688368,112.8389264935,"Desa Purwodadi, Kecamatan Tirtoyudo, Kabupaten Malang, Jawa Timur 65182 Malang"
Pantai Modangan,-8.3488571656822,112.3590516465,"Dusun Sumberrejo, Desa Sumberoto, Kecamatan Donomulyo, Kabupaten Malang, Jawa Timur 65167 Malang"
Pantai Nganteb,-8.4084217583376,112.57541063473,"Desa Sidurejo, Kecamatan Gedangan, Kabupaten Malang, Jawa Timur 65178 Malang"
Pantai Ngliyep,-8.3833803149136,112.42420539577,"Desa Kedungsalam, Kec. Donomulyo, Kabupaten Malang, Jawa Timur 65167 Malang"
Pantai Ngudel,-8.4159873389233,112.58565987962,"Desa Sidurejo, Kecamatan Gedangan, Kabupaten Malang, Jawa Timur 65147 Malang"
Pantai Pasir Panjang,-8.3811810783448,112.4204777562,"Desa Kedungsalam, Kec. Donomulyo, Kabupaten Malang, Jawa Timur 65167 Malang"
Pantai Regent,-8.4034095618181,112.54520564302,"Jl. Balekambang, Balaikambang, Desa Srigonco, Kec. Bantur, Kabupaten Malang, Jawa Timur 65179 Malang"
Pantai Bangsong,-8.4423800451633,112.6670785627,"Desa Tambakrejo, Kecamatan Sumbermanjing Wetan, Kabupaten Malang Malang"
Pantai Selok,-8.3970183265339,112.51404452389,"Dusun Kandangmerak, Desa Sumberbening, Kec. Bantur, Kabupaten Malang, Jawa Timur 65179 Malang"
Pantai Sendang Biru,-8.430481149381,112.68416653013,"Dusun Sendang Biru, Desa Tambakrejo, Kecamatan Sumbermanjing Wetan, Kabupaten Malang Malang"
Pantai Sendiki,-8.4150719807488,112.72559470736,"Area Sawah/Kebun, Tambakrejo, Kec. Sumbermanjing Wetan, Kabupaten Malang, Jawa Timur 65148 Malang"
Pantai Tamban,-8.4155212367483,112.71017087371,"Kp. Pantai, Tambakrejo, Kec. Sumbermanjing Wetan, Kabupaten Malang, Jawa Timur 65176 Malang"
Pantai Tiga Warna,-8.4370621732138,112.6771073846,"Jl. Sendang Biru, Area Sawah/Kebun, Tambakrejo, Kec. Sumbermanjing Wetan, Kabupaten Malang, Jawa Timur 65176 Malang"
Pantai Ungapan,-8.4344691377333,112.63907545667,"Gajahrejo, Kecamatan Gedangan, Kabupaten Malang, Jawa Timur. Malang"
Pantai Watu Leter,-8.4451152321015,112.64852486606,"Dusun Rowotrate, Desa Sitiarjo, Kecamatan Sumbermanjing Wetan, Kabupaten Malang, Jawa Timur Malang"
Pantai Wonogoro,-8.4054193489311,112.5668271413,"Dusun Sukorejo, Desa Tumpakrejo, Kecamatan Gedangan, Kabupaten Malang, Jawa Timur, Malang 65178 Malang"
Sumber Jenon,-8.0494202506862,112.71646569742,"Area Sawah, Gunungronggo, Kec. Tajinan, Kabupaten Malang, Jawa Timur 65172 Malang"
Sumber Sirah,-8.1226928573299,112.6200498251,"Jalan Sunan Kalijaga I RT.05/RW.02, Putuk Utara, Putukrejo, Kec. Gondanglegi, Kabupaten Malang, Jawa Timur 65174 Malang"
Lembah Indah,-8.000856994071,112.4934812244,"Gendogo, Balesari, Kec. Ngajum, Kabupaten Malang, Jawa Timur 65164 Malang"
Petirtaan Ken Dedes Watugede,-7.8975090541523,112.66884945417,"Gondorejo Krajan, Tamanharjo, Kec. Singosari, Kabupaten Malang, Jawa Timur 65153 Malang"
Pemandian Metro,-8.1264316616016,112.56164423975,"Jl. Kawi, Sukun, Kepanjen, Kec. Kepanjen, Kabupaten Malang, Jawa Timur 65163 Malang"
Pemandian Ranu Sosro,-8.2290402357366,112.88450694661,"Dusun Sumbersewu, Desa Tirtomoyo, Kec. Ampelgading, Kabupaten Malang, Jawa Timur 65183 Malang"
Pemandian Sumber Maron,-8.1653918827659,112.59200111091,"Dusun Adi Luwih, Karangsuko, Kecamatan Pagelaran, Kabupaten Malang, Jawa Timur 65174 Malang"
Pemandian Sumber Taman,-8.174443094465,112.59991492399,"Jl. Sumber Taman, Sidomakmur, Brongkal, Kec. Pagelaran, Kabupaten Malang, Jawa Timur 65174 Malang"
Precet Forest Park,-8.0002929181805,112.50837422626,"Precet, Sumbersuko, Kec. Wagir, Kabupaten Malang, Jawa Timur 65158 Malang"
Candi Songgoriti,-7.8669308117758,112.49278825509,"Jl. Raya Songgoriti, Songgokerto, Kec. Batu, Kota Batu, Jawa Timur 65312 Malang"
Wisata Religi Sumur Pitu,-8.4021511861941,112.53157936859,"Area Sawah/Kebun, Sumberbening, Kec. Bantur, Kabupaten Malang, Jawa Timur 65179 Malang"
Pantai Gunung Kombang/Wisata Gunung Kombang,-8.386360651492,112.42573380665,"Desa Kedungsalam, Kec. Donomulyo, Kabupaten Malang, Jawa Timur 65167 Malang"
Taman Wisata Lembah Dieng,-7.9646965574639,112.59786468738,"Jl. Wisata No.99, Sumberjo, Kalisongo, Kec. Dau, Kabupaten Malang, Jawa Timur 65151 Malang"
Taman Rekreasi Sengkaling,-7.9154504561873,112.58894366019,"Jl. Raya Sengkaling No.188, Jetis, Mulyoagung, Kec. Dau, Kabupaten Malang, Jawa Timur 65153 Malang"
Arca Dwarapala,-7.886704533591,112.66191921091,"Jl. Kertanegara Bar. No.15, Pagetan, Candirenggo, Kec. Singosari, Kabupaten Malang, Jawa Timur 65153 Malang"
Arca Ganesha,-8.152833135139,112.44366526859,"Karangkates, Kec. Sumberpucung, Kabupaten Malang, Jawa Timur 65165 Malang"
Candi Badut,-7.9570263128404,112.5986169,"Jl. Raya Candi V No.5D, Doro, Karangwidoro, Kec. Dau, Kabupaten Malang, Jawa Timur 65146 Malang"
Candi Jago,-8.0055883451414,112.76413511277,"Jl. Wisnuwardhana, Ronggowuni, Tumpang, Kec. Tumpang, Kabupaten Malang, Jawa Timur 65156 Malang"
Candi Jawar,-8.1484105282212,112.88918759752,"Kaliputih Mulyosari, Argoyuwono, Ampelgading, Kabupaten Malang, Jawa Timur 65183 Malang"
Candi Kidal,-8.0253047546517,112.70859233975,"Jl. Raya Candi, Kidal, Kec. Tumpang, Kabupaten Malang Malang"
Candi Singosari,-7.8876239160542,112.66387863975,"Jl. Kertanegara No.148, Candirenggo, Kec. Singosari, Kabupaten Malang, Jawa Timur 65153 Malang"
Stupa Sumberawan,-7.8552091296881,112.64475578207,"Bodean Krajan, Toyomarto, Kec. Singosari, Kabupaten Malang, Jawa Timur 65153 Malang"
Wisata Religi Keraton Gunung Kawi,-8.0025583071546,112.48600229721,"Area Gn. Pitrang, Balesari, Kec. Ngajum, Kabupaten Malang, Jawa Timur 65164 Malang"
Masjid Tiban,-8.1505805747081,112.71331379742,"Jalan KH Wahid Hasyim Gang Anggur Nomor 17 RT 27 RW 06, Sananrejo, Turen, Sananrejo, Kec. Turen, Kabupaten Malang, Jawa Timur 65175 Malang"
Petilasan Watu Gilang,-7.8284038741935,112.42125229742,"Hutan, Ngabab, Kec. Pujon, Kabupaten Malang, Jawa Timur 65391 Malang"
Makam Mbah Bergas,-8.0831045492215,112.62633722626,"Dusun Sidomukti, Lumbangsari, Kec. Bululawang, Kabupaten Malang, Jawa Timur 65171 Malang"
Desa Wisata Gubugklakah,-8.0278192736796,112.8234244853,"Jl. Raya Gubugklakah, Besuki Selatan, Wringinanom, Kec. Poncokusumo, Kabupaten Malang, Jawa Timur 65157 Malang"
Desa Wisata Pujon Kidul,-7.8548343907642,112.45590320818,"Kawasan Cafe Sawah, Pujon, Krajan RT08 RW04, Pujon Kidul, Kec. Pujon, Kabupaten Malang, Jawa Timur 65391 Malang"
Desa Wisata Sanankerto Boonpring,-8.1554154438446,112.76196186022,"Sanankerto, Turen, Dusun Kp. Anyar, Sanankerto, Turen, Malang Regency, East Java 65181 Malang"
Desa Wisata Bowele Purwodadi,-8.3519008627116,112.85501180675,"Jalan Raya Desa Purwodadi RT12 RW03, Kecamatan Tirtoyudo, Kab.Malang, Jawa Timur Malang"
Desa Wisata Tambakrejo,-8.3911375761669,112.7032405983,"Kecamatan Sumbermanjing Wetan, Kabupaten Malang, Jawa Timur, 65176 Malang"
Desa Wisata Ngadirejo,-7.9923568143584,112.78380134377,"Desa Ngadirejo, Kecamatan Jabung, Kabupaten Malang, Jawa Timur Malang"
Desa Wisata Sambang Sedulor Pujiharjo,-8.3707785810253,112.88691592246,"Kecamatan Tirtoyudo, Kabupaten Malang, Jawa Timur, 65182 Malang"
Desa Adat Ngadas,-8.0206646332647,112.90637826867,"Kecamatan Poncokusumo, Kabupaten Malang, Jawa Timur Malang"
Desa Wisata Poncokusumo,-8.0530278450315,112.80918786859,"Dusun I RT 06 RW 05, Poncokusumo, Kec. Poncokusumo, Kabupaten Malang, Jawa Timur 65157 Malang"
